text,label
quedé en shock,-1
En cualquier momento mi novio se va hartar de que siempre arruine sus tuits ?,-1
Lo extrañoooo😭😭,-1
"Típico: —Te gusta, no le gustas. —Le gustas, no te gusta. —Se gustan, no se puede.",-1
"Cuando estás soltero, sólo ves parejas felices. Cuando estás en una relación, sólo ves solteros felices :(",-1
Lo que esss,-1
"—¿Por qué me dejaste en visto?
—Estaba haciendo trabajos
—¿Desde hace 5 días? 
—Puta vida... Estaba salvando el semestre! ",-1
¿Por qué no estoy en el Cruz Azul si también juego bien culero?,-1
Quisiera cambiarle el final al cuento,-1
#PongamonosSerios @fersuperlativo te sacaron del programa?,-1
"Yo también digo ""todo el mundo"" cuando en realidad solo son 3 personas.",-1
#FuerteYPorLaTierra vamos rayados,-1
Prefiero dormir que sentir amor. Por lo menos el sueño nunca te engaña.,-1
Lo peor que te puede pasar es no aprender nada con lo peor que te pueda pasar.,-1
Poner a alguien en un pedestal y no poderlo bajar de el,-1
Iba a ir a un concierto y no me dio el cuero. Nonita,-1
#Chiste: Llama a una ksa y preguntan porfavor maria jose y le contestan no Jose maria hay disculpe marque al revés #chistes RT.,-1
Ah pero que buena serie el ministerio del tiempo. No tiene desperdicio,-1
"se acabo el jalabolismo, aquí las cosas cambiaron",-1
Como que me dio hambre.,-1
A los osos les gusta comer y dormir. Conclusión: Soy un oso.,-1
"Amo tanto a mi novia que cuando me acuesto con otras mujeres siempre pienso en ella; ya sé soy un romántico, ya ni me digan.",-1
Que lindo como yo me entero de todo🙆🏻‍♀️💁🏻‍♀️,-1
Te lo llevaste?,-1
"Reporte MET., 9 a.m., Todos los aeropuertos del país operan con total normalidad.",-1
Ay lavad,-1
"-¡Manolo, fíjate que me cayó mal la paella! -¡Pues ya no le hables, Venancio!",-1
"–Wey, perdí a mi novia. –¿En serio? Yo también. –¿Cómo es la tuya? –Pelirroja, ojos azules, alta.. ¿Y tu novia? –No no, busquémos a la tuya.",-1
"No te tomes la vida en serio, al fin y al cabo no saldremos vivos de ella.",-1
acaso me comprometí para ir a caminar a las 10 de la mañana?,-1
#FrasesDePobres Mejor saquemosle fotocopia.,-1
#PonteLaBlanquirroja Porque él merece toda nuestra voz ahora para que escuche nuestro GOOOOL CARAJO! desde el cielo,-1
–¿Te ama? –SI. –¿Te respeta? –SI. –¿Te es fiel? –SI. –¿Existe? –SI. –¿Quien es? –... . MI PERRO.,-1
No puedo dormir de los nervios... 😢,-1
Digo no está mal equivocarse pero cuantos errores tengo que cometer para aprender de lo mismo?,-1
Mmm sospechoso,-1
Lesbian Pansear,-1
"—Mamá, me suspendieron en el colegio. Estaba besándome con una de 3A.
—Eso no se hace, hijo! Sos el director!",-1
"Me gusta que me ignores,con eso me recuerdas que merezco algo mejor.",-1
AMANECI ESPICHAO ME VINE EN METRO LALO CURA OYO JABLALE,-1
Que orgullosa estoy de mi misma ahora mismo,-1
Me mandas un mensaje cuando llegues.,-1
"Que rico clima el de esta semana, calorsito en las tardes, fresco en las noches y en las mañanas.??",-1
-Mamá mamá! En la escuela me dicen Goku! -Me suena nene... -¿Te suena? ¡Te rompe la madre! by @estebangc88 #fb,-1
"Creo en la reencarnaciion
ATT: uNA Uña #RT",-1
No estudiar nada en todo el día. Sentirse culpable. Y finalmente seguir haciendo nada. Mi rutina diaria.,-1
"Típico: —Pídele permiso tu. —No, pídele tu, es tu mama. —Pero ami me va a decir que no, dile tu. —Bueno pero acompañame.",-1
#feis2feis moleste a #soynumusic todo el programa y ahora a ustedes pof favor pongan a 5sos,-1
Tengo dos birras en la heladera apruebe o no va a ver que tomarlas,-1
"Hay cosas que no se cambian, simplemente tenemos que comprenderlas, aceptarlas y seguir adelante.",-1
—Mi hijo se metió a clases de natación. —¿Y qué tal lo hace? —Nada mal.,-1
¿Por qué los de “El precio de la historia” tienen amigos expertos en todo y yo nomás puro amigo borracho?,-1
Eres el puto amo si solo me pones Hola me desmallo@TheGrefgYT,-1
"Buen ridículo de España en el Mundial, ha faltado que sonase Benny Hill de fondo mientras tocaba y tocaba el balón, pero buen ridículo.",-1
Que injusto fue el fútbol con Griezmann.,-1
Pinche Pinotepa Nacional anda muy brincona. Denle un clonazepam o tesito de lechuga o algo. 🤷🏼‍♂️,-1
"Yo admiro a mis mayores, porque ellos terminaron la escuela sin Google y sin Wikipedia.",-1
"No tengo iPhone, iMac ni IPad porque no iPlata.",-1
Se me parteee la cabeza😢,-1
"Falta poco para que escriban:
—2018 sorpréndeme 
—Adiós 2017, bienvenido 2018
—Página 1 de 365
—Recuerdo el 2017 como sí hubiera sido ayer.",-1
"Mi habitación no está desordenada, está en modo aleatorio",-1
"—Oye ¿y qué somos?

—70% agua.",-1
EN SEMANA SANTA ya deberé tener bien marcado el abdomen... por mi trusa.,-1
Manejan la ciudad como un club de fútbol,-1
Me he hecho flequillo no se si me queda bien ay,-1
"¿Hemos hecho ya un penalti que no nos han pitado en contra? Ah no, que no hemos empezado a jugar todavía....",-1
"1960: ¿Desea bailar?

1980: ¿Le gustaría ir a cenar?

2014: Si te invito a una copa y me acerco a tu boca si te robo un besito...",-1
Para los que no lo saben. Me gusta andar sola de vez en cuando.,-1
"No puedes cambiar el pasado, pero con la actitud correcta, podrás recuperar en el futuro más de lo que perdiste en el pasado.",-1
"No tengo la mente sucia, tengo la imaginación sexy",-1
Even the nicest persons have their limits.,-1
Nunca voy a entender por qué Jesús tomaba vino y no cerveza. ¿Cómo seguir a un tipo que no toma cerveza? No. Quiero cervezas. Siempre.,-1
"Y de repente, llega esa persona que rompe todos tus esquemas y te saca una sonrisa con la más mínima tontería.",-1
me voy a tomar 3 cafés y me pongo a dibujar,-1
"—Doctor, tengo un pene enorme, mire...
—¿Le duele?
—No.
—¿Sufre de alguna incomodidad?
—No.
—Entonces, ¿a qué vino?
—Nada más a presumir.",-1
#GodinQueSeRespeta invita los tacos,-1
Nooo esto es una broma de los viejitos!! Jajaja#VacacionesMilf,-1
Ahora en serio alguien sabe de alguien que pudiera ayudarme con mi pp?,-1
GRANDE DIEGO BIEN SACADA ESA BOLA ROJA,-1
"Che, nada que ver con nada, pero ¿alguien sabe cuánto gana un cajero de supermercado? Líquido en la mano. Masomeno.",-1
Junto a ti tuve pequeños momentos pero grandes recuerdos.,-1
Llega el esposo a su casa: TOC TOC y la esposa dice: —¿Quien es? —Soy el hombre q te hace feliz en la cama! —Pase vecino... está abierto.,-1
"Ojalá al muro no le pongan botellas rotas hasta arriba porque si no ya valimos y no vamos a poder saltarlo :(

#ElectionNight",-1
Hay siestas que cuando me despierto no sé si mirar la hora o el calendario :(,-1
"El truco está en reírse de todo lo que te dice el taxista, para que no te viole.",-1
"¿Celoso yo? #JAJAJA ay mi amor, dime ¿quién te metió esas ideas en la cabeza? ¡¿QUIÉN?! ¡¿QUIÉN?! ¿TU AMANTE VERDAD?!",-1
mas preocupado que un pavo  un 30 de diciembre #CHISTES,-1
"Tres amigas alquilan un cuarto en un hotel, ¿A qué hora lo alquilaron? :
Un cuarto para las tres. #CHISTES",-1
"Do you speak English?
¿Cómo dice usted?
Do you speak English?
¡No lo entiendo!
Le pregunto que si habla usted Inglés.
¡Ah sí, perfectamente!",-1
"Una cosa es “Delinear” los ojos para resaltar la mirada y otra muy diferente querer verse como un mapache rabioso, pónganse vergas, morras.",-1
"Si algún dia terminamos presos por descargar música, sólo pido que nos separen por géneros musicales.",-1
"Sin mis audífonos, no soy nada.",-1
Amo a mis seguidoras 😍 son Preciosas.,-1
Nos preocupamos por estupideces y olvidamos que al morir sólo llevamos lo que disfrutamos.,-1
GOOOOOOOOL AHUEVO,-1
"Me siento tan humillada y triste, no quiero seguir llorando.",-1
"¡¡¡YA ANDO BIEN TOMADO!!!

De mi cobijita de los Minions y del control de la TV, por que no salí a ningún lado hoy. ☹️",-1
Malditos sentimientos. Quiero ser una piedra,-1
"Dos amigos:
- ¿En tu colegio existe problema de drogas?
- Sí, no se encuentran fácil. #chistes",-1
Afortunadamente estaba picando cebolla cuando me enteré que solo me quería como amigo.,-1
"Era un hombre tan tacaño, tan tacaño, que ladraba por las noches para no comprarse un perro. #fb",-1
"""Que buena decisión tomé""

—Yo NUNCA JAMÁS en mi puta vida.",-1
Mi seguidor más acosador soy yo. *se autofaveaba*,-1
Cuál es el vino más amargo: vino mi suegra... #chistes #humor,-1
Reunión de jardín. Video motivacional.  Canción de fondo: Imagine 😒😒😒😒,-1
"Sahin:""Es un partido muy especial para mi (Real Madrid vs Borussia) porque yo he jugado un año allí."" &lt;-- Sobre todo jugar... a la PSP.",-1
"-Papi, ¡feliz día del abuelo! -Ay hijita pero no tengo ningún nieto. -¡SORPRESAAA! #chiste",-1
Javiera Blanco tiene más secretos que yo,-1
VEO SUS FOTOS EN FRANCIA Y SE ME ANTOJAN UNAS PRISPAS,-1
"Dios mío, cómo se soportan a sí mismos.",-1
"- ¿Tienes wi-fi?
- Sí
- ¿Y cuál es la clave?
- Tener dinero y pagarlo.- ¿Tienes wi-fi?
- Sí
- ¿Y cuál es la clave?
- Tener dinero y pagarlo.",-1
"Que envidia la gente que come y no engorda, yo respiro y ya subí como 20 kilos. 😔",-1
Quien iba a creer q me iba a responder esa historia 🤤,-1
"""Quieres hermosas frases Sigue *AFRASES DEL ALMA*@fermin982* además Sigue a todos: Compruevalo,,",-1
"Madurar es dejar de ponerle ""ajdhdsgfagagsdshfhd"" a todos los archivos para guardarlos.",-1
LES JURO QUE NO DEJO DE SONREIR BASTA #MAMMAMIA,-1
"Típico: Tocan la puerta y preguntas ""¿Quién es?"" y te responden: ""YO"".",-1
Super junior,-1
Divino para acostarse y ver la serie,-1
"Por culpa de los celulares ya no leemos la caja del cereal mientras desayunamos, quien sabe que cosas nos estamos tragando.",-1
"Se Q hoy estas solit@,no es facil,yo lo vivi.Asi q para ti un abrazote,y la promesa d q llegara ese ser q t hara feliz,a mi ya me llego!♥",-1
*Se sube a su Ranch Robert* *Se duerme*,-1
NO OLVIDEN SEGUIRME EN @ColombiaCuriosa  &lt;--- SIGUEME.,-1
"Oye, deberías pedir trabajo ahí -¿Por qué lo dices, amor? -Porque ahí dice: ""INTERESADAS"" pedir informes.",-1
"A mí no me sale lo de ahorrar dinero, si veo que hay un traje para camello lo compro, aunque no tenga un puto camello, así soy.",-1
"""Oye we ¿entonces a qué berga vienes a la escuela?""

—Yo, cuando alguien no tiene los apuntes que necesito.",-1
En un rato a buscar a samu y nos vamos al centro!!,-1
#jimmynoseastanmula  o llevaremos a Gloria Alvarez para que te maltrate.,-1
En el supermercado me asombro de tantas damas que salen a hacer el súper en pijama olvidando en casa su dignidad.,-1
a mi me juraron hasta por Dios y me fallaron.,-1
"Parece que le encanta hacerme llorar, sino no entiendo porque me dice todo eso si el sabe perfectamente lo que yo siento👍🏻👍🏻👍🏻",-1
Te piden sinceridad y no están preparados para escuchar algunas verdades.,-1
A mime hablai de “outfit” y me dan ganas de que el tuyo incluya un ojo morado desde ese momento,-1
#LaEstásCagando Si usas una mujer para olvidar a otra.,-1
Sabes que fracasaste como hijo cuando te das cuenta que tus padres tienen al perro como foto de perfil en su WhatsApp.,-1
Típico : el día que haces la tarea y no la revisan.,-1
No tuviste infancia si nunca quisiste irte de tu casa.,-1
"Tu novio, el que te lleva a una cita a ver los fuegos artificiales en el zócalo.",-1
"—Te quiero de aquí hasta la luna.
—Awww, ¿de ida y vuelta?
—No, sólo de ida, porque me gustaría dejarte allá.",-1
"-Hijo ¿Qué es Twitter?

-Un Virus Mamá, ni se te ocurra abrirlo.",-1
Tipico de mejores amigas: ponerle sobre-nombres a sus novios.,-1
"Niñas de 9 años llamando ""violable"" al niño que les gusta, de niño lo único que yo quería violar era la ley de gravedad, quería volar.",-1
"¿Y qué le dijo la esposa a Schwarzenegger al saber su infidelidad...? ""¡HASTA LA VISTA BABY!"" by @ELXOCOLATE #fb",-1
Pega más recio mi mamá con su chancla que el #Canelo,-1
Nunca subestimes a una persona callada. Las cosas importantes se planean en silencio.,-1
"#MiPreguntaEs ¿Cómo distinguen el ""te amo"" del ""te quiero"" los que hablan inglés?",-1
"Con sus besos cura to mis males
#CIENMDELOCA",-1
Mi celular ya parece un teléfono fijo de tanto estar con el cable del cargador puesto.,-1
"Imagínense que conocen al amor de su vida y también le gusta GoT, pero a Winterfell le dice «Invernalia». 🤢",-1
"De Nemo aprendí que si te quiere te busca Jajajajajajaja mentira, aprendí a hablar cetáceo.",-1
"-¿Alo, el hospital de niños? -Chi, ¿que quele?",-1
Más sentimental que Phil Collins y Bryan Adams juntos,-1
Nuevo video: @counterparts905 x @blackmirror,-1
"Anoche soñé que hacía una escultura de una araña gigante y después cobraba vida la hija de puta, me desperté re mal",-1
"Jackson si SABIA que significa LPM a mi no me engañas, pero no lo dijo porque era un live (? No se pero seguro se lo dijo a Choi después",-1
"Dejen de enfermarse con ese app q les indica quienes les dejan de seguir,  en  serio clase onda,  ni q se fueran a morir de eso guau",-1
"Yo también guardé mi número de teléfono en mi lista de contactos como ""YO"", por sí acaso.",-1
"Cuando me caigo en la calle hago como si nada, me pongo de pie y no dejo de correr hasta que llego a otro país e inicio una nueva vida.",-1
–¿Mamá? –¿Qué? –Te amo –¡YA TE DIJE QUE NO VAS A SALIR!,-1
"La princesas en la vida real, son dormilonas y berrinchudas.",-1
"-Yo bostezando
-¿TENES SUEÑO?
-No, estoy cantando ópera en silencio.",-1
"Lo mejor del mundo: Un abrazo con sabor a: estoy aquí, contigo, y nunca te dejare.",-1
"No me importa que el dinero que le doy a los limpiaparabrisas lo gasten en alcohol y drogas, yo lo iba a gastar en lo mismo.",-1
"–Ya llegue mamá –Es muy tarde, ¿Dónde andabas? –En la casa de Noe –¿Cuál Noe? –Noe de tu incumbencia JAJAJA ¡NO MAMÁ, CON LA PLANCHA NOO #xD",-1
He sido amigo de gente que ahora mismo me da asco.,-1
Es muy de pobres odiar a @Cristiano.,-1
A veces creo que necesitamos problemas verdaderos para darnos cuenta de que los que nos inventamos son una soberana estupidez.,-1
"*El Amor jamas se marcha,quienes se van son las personas*#GretchenCuotes",-1
"estaeia participando mas pero m siento enserio MUY mal, mas haya d lo d lua, me sientocre mal ja #AñoWalker",-1
me caga la gente interesada,-1
Recién me entero que ganó Aldosivi. Vamos tiburón!!!,-1
Hagan una app para buscara a Dios haber si se vuelve tan viral como  #PokemonGO,-1
"""Si Bod Dylan pudo, a huevo que también yo puedo""

–Ricardo Arjona. #ElViceReporta",-1
"—Tengo un novio como Thor. —¿Es rubio y guapo? —No. —¿Es musculoso? —No. —¿Es un Dios? —No. —¿Entonces? —Tiene un martillo, es carpintero.",-1
quién me acompaña mañana por la mañana a hacer una movida a sol?,-1
"- Amor, ¿cuánto me amas? 
- Cuenta las estrellas de esta noche y lo sabrás. 
- Amor... 
- ¿Si? 
- Pero, está nublado
- Exacto.",-1
"Conmigo no funciona el ""te ignoro para que te enamores"". A mi me ignoras y te vas a la mierda.",-1
"No si sabían, pero lanuza es un iluminatis guau",-1
ME ENOJO CUANDO los norteños siempre hacen por todo una carnita asada,-1
"El amor que pudo morir, No era amor",-1
"¿Por qué Bob Esponja es el protagonista del show, si Patricio es la estrella?",-1
En tus brazos encuentro eso que le llaman GLORIA.💫,-1
"—Terminé con mi novia.
—¿Por qué?
—Ya no la entendía.
—¿Qué te decía?
—T3 am0o muxX0op mIi am0orsx.
—Ahh pues sí estaba cabrón.",-1
chingon es aquel que te confiesa que le gustas cuando no anda pedo,-1
"“ME ENCANTA COBRAR AMO ANDAR COBRANDO”

—Nadie.",-1
"""Se te ven buenas chichis en tu foto de Whatsapp""

*enviar a todas*",-1
"Increible. Un partidazo como el
 chelsea-barça y solo le dedicáis 10 minutos. Luego al madrid-psg 2 días   @elchiringuitotv",-1
Bueno me voy a IR mucho enbole mami,-1
Si no fuera por Sergio todavia sigo esperando,-1
Gracias por todo😍 #Graciasportodonicoleg,-1
"Me acabo de estacionar tan mal que al bajar de mi coche, unos albañiles me empezaron a gritar: “¡Adiós, mamacita!”",-1
Cameron Diaz😍,-1
"Voy a estudiar... Oh una mosca Voy a estudiar... Tengo un WhatsApp Voy a estudiar... Primero me baño Voy a estudiar... Pff las 12, ya mañana",-1
"MARUDAR EESSSS................ UYYY NO LOS DEJO EMPEZO BOB ESPONJA, CHAO #RT #XD",-1
Ocultar que estas de mala hostia poniendo muchos emoticonos porque la gente no tiene la culpa 🤗,-1
"Están dos platicando: -Tengo la polla como un joystick -¿Con la punta roja? -No, con las manos marcadas...",-1
"¿Es parte de ser novios estar besándose en cada puto lugar de mierda al que van juntos? Digo, es que nunca he tenido novia.",-1
que hermosa familia tengo!!❤️,-1
"Poner todo en un bolillo

COSAS DE NACOS",-1
"-Mi cielo, ¿por qué esta noche no cambiamos de posición? Ella sonríe: -De acuerdo, yo veo la televisión y tu cocinas... #fb",-1
Me gusta mi grupo de Coop. ♥️,-1
Su nivel de competitividad disfrazada de bondad es asombroso.,-1
"En el barrio me tratan como un objeto sexual. 
Cuando me ven, me gritan, Chau Forro!!",-1
@CFKArgentina feliz cumple morocha que sigas cumpliendo de tus sueños..te amamos.,-1
"¡Por fin es vierneees!, hora de twittear chistes.",-1
q sonooooo,-1
Chicos soy más espontáneo y me divierto más hablando por insta que por wsp...adiós wsp,-1
"No le pongan a sus hijos Esteban, Fabián o Nicolás. Denle la oportunidad de decidir si quieren ser homosexuales o no.",-1
RT SonMujeresEs: Escuchar una mentira y fingir que te la crees.,-1
"–Me caías mejor hace un año.
–Pero hace un año no nos conocíamos.
–Exacto.",-1
"#Chiste Era una mujer tan pero tan fea, que su esposo

se la llevaba diario al trabajo para no darle un beso de despedida #chistes RT.",-1
"""el pavo el único animal mas inteligente que el hombre""",-1
MIJO ANDAN ROBANDO MUCHO EN LOS CAGEROS SALIO EN EL FEIS,-1
"Falsos amigos: En cuanto dejan de hablar contigo, empiezan a hablar mal de ti.",-1
"“Bikini en liquidación últimos talles, precio de fábrica” 
-hola cuanto está?
-$650",-1
¿Como maldice un pollo a otro pollo? Caldito seas!! #chistes,-1
"— Hola, bienvenido a McDonald's, ¿Qué desea?
— ¿Qué recomienda?
— La nueva McArena
— ¿Qué lleva?
— Alegría y cosa buena.",-1
#TIPICO ¿Te gusta? -No - ¡Ahí viene! - ¿DONDEEEEEEEEE? #XD,-1
Me disculpo por haber abandonado la cuenta durante todo este tiempo. He estado ocupado. Gracias a los que aún hacen parte de JAJACHISTES! :),-1
"Me acuerdo cuando usábamos mensajes de texto… sufríamos menos, imaginábamos que la persona que no te contestaba no tenía saldo y era pobre.",-1
Si las mujeres gobernaran no habría III Guerra Mundial sólo grupitos de países hablando mal de otros y sonriéndose entre sí.,-1
// Vuelvo que creo que voy a tomar camión,-1
palimos lecture sa english!!!,-1
Le dije a una amiga que tomara actitud trucutú. Ay. A veces no sé por que nací.,-1
"Mi compa de la pension mira Greys anatomy, de vez en cuando la miro con el, y siempre que miro estan garchando esos doctores",-1
"10rts y @SuprxmeJoao me hace una skin :,v, se los pido por favor y talvez dropee una sfa. Deben seguirlo",-1
Esas ganas de tomar birra! Por suerte me traje del laburo 😝,-1
"Ayer compré un libro que se titula ""cómo aprender inglés en 20 pasos"". Una estafa. Llevo media hora andando y nada.",-1
¿Qué le dijo un OJO a otro OJO? Tan cerca y no nos vemos.,-1
"“Lo importante es participar”

—Yo, saliendo del examen.",-1
"Está bueno el tema de ""libertad de expresión"" pero eso no significa que tenga que tragarme las pelotudeces que escribís. Calmate.",-1
Me da miedo que conozcas a otro más mentiroso que yo y te enamore.,-1
Conseguí levantarme,-1
"—¿Me das la hora?

—No, ya se la di a otra persona.",-1
"A las hamburguesas últimamente le ponen de todo, menos carne.",-1
"Hay espejos que deberìan pensarlo dos veces antes de devolver una imagen.
#frases",-1
Siempre terminen bien con tu ex porque la madurez es una virtud que te permitirá seguir usando su cuenta de Netflix.,-1
En que canal Monica Puig??,-1
Que ganas de ir a Nelson,-1
"2 gallegos entraron al supermercado desnudos
Porque afuera decia 50% de descuento en pelotas
#chistes",-1
"Esos hombres que presumen tener a mil mujeres, son los mismos que no pueden tener a la única que aman.",-1
Si me toca un terremoto acá les juro que me muero 😵,-1
"—¿Y el amor duele?

—Por el culo sí.",-1
Y cuando pensé que no había algo más inútil que el lápiz de color blanco... Te conocí,-1
"— ¿Cómo va la dieta? 
— Me la comí.",-1
No te preocupes entre más tarde me respondas los mensajes más rápido te mando a la chingada.,-1
—¿Cómo te llamas? —Drácula ¿Y tú? —Edward —No jodas ¿Cómo el Vampiro?,-1
Que paja contestar rapido y q ni contesten o contesten al otro dia masomenos ❌,-1
Ella me ha destrozado a mi. Se me ha metido muy adentro y me ha jodido la vida.,-1
"Que día tan de mierda y aburrido, como mi vida.",-1
TÍPICO: Tener muchas cosas por hacer y terminar haciendo NADA.,-1
"Si los RUSOS CON AMLO, ¿para cuándo tú en mi vida? 🤭",-1
"Yo no creo en esas excusas de “Andaba pedo/a, por eso te fui infiel”.

 Si en la peda es cuando más se piensa en esa persona que “quieres”.",-1
Ambulancias del GTA que para salvar a una persona atropellan a 200.,-1
A veces es bueno esperar lo peor porque si llega a suceder por lo menos no te impacta tanto,-1
@laspron 062017-153461 Agradecemos responder la encuesta de satisfacción,-1
—¿A que te dedicas? —Soy Ingeniero especialista en mercadotecnia en la distribución general de productos de belleza. —¿Vendes Avon? —Si :(,-1
"—¿Qué tienes? —Nada. —¿Estás segura? —Sí. —Ok. —... —Bueno, me voy. —Haz lo que quieras como haces siempre. —¿Qué te pasa? —Nada.",-1
"Tal vez no le caiga bien a todo el mundo, pero no finjo ser una persona que no soy.",-1
274.786 Doscientos setenta y cuatro mil setecientos ochenta y seis,-1
"Gracias Steve Jobs por la Big Mac. Con cariño, Alicia Machado... via @dherrel3 #fb",-1
"La adicción a Twitter no se contagia, se retuitea.",-1
ya fue igual ni quiero ingresar jaja ja ja,-1
"“El cabello largo es de sirvientas”

—Una pinche pelona cobarde.",-1
que grupo les recuerda más mi vOTEN,-1
"Odio escuchar mi voz en audios. Ese no soy yo, me niego a aceptar que soy yo y nunca voy a ser yo. 😒",-1
"peligroso ,peligroso es el peluquero cuando le decis ""sólo la puntita""
#chistesmalos",-1
"Soy de ese 0,0000000001% de personas que tiene que dormir con una sabana, aunque se muera de calor, si no, no duerme.",-1
—Préstame el sacapuntas... —¿Para qué? —¡Para borrar ESTÚPIDO! #fb,-1
Mis padres me hablaron de todo tipo de drogas menos de esas que vienen con ojos hermosos y una sonrisa perfecta.,-1
necesito tatuarme algo loco,-1
Como hoy es el día de los #SantosInocentes estaría bien que El País publicara una encuesta electoral real,-1
Philos.,-1
"—Mi amor ¿Usaste condón? —No —¿Y tienes SIDA? —No —Uff, menos mal, no quiero contagiarme de nuevo #fb",-1
mILLIE SOBREVALORADA LO MAS PELOTUDO QUE LEÍ EN MI VIDA VOY A SALIR A LAS PIÑAS 1ER AVISO,-1
83 hablame que te extraño ahr jaja,-1
¿El verdadero amor perdona?... ¡No señores!... El verdadero amor no traiciona!,-1
"El día que filtren escuchas de conversaciones de Macri con Antonia vamos a confirmar que es más inteligente la nena que él.
#Escuchas",-1
NO MAMES QUE ESTA LLOVIENDOO,-1
#YaEsLunesY ya estoy contando las horas para que sea viernes de nuevo.,-1
Tiene el alma negra pero es blanca como un kilooo,-1
"No tengo ni luz, ni batería, que lindo 🙃🙃🙃🙃",-1
WhatsApp la concha de tu hermana quiero hablarle y te pones a hacer una copia de seguridad,-1
"Que ya no seas mi canción favorita, no significa que de vez en cuando no me guste escucharte y volver a repetirte.",-1
No arruines tu sonrisa llorando por quien ni siquiera te está pensando.,-1
Mucho tequila para tu limón.,-1
"#volviolamagia Mirando el programa , Zingaros no puede perder muy superior a todos . #quieroliguilla vamos por esos abonos",-1
"- Cariño ¿tengo la nariz grande?
- No, tienes una nariz común.
- ¿Ah, sí?
- Sí, ¡común tucán!",-1
"Aparte de extrañarte mucho, te quiero coger bien rico.❤",-1
"—Amor soñé horrible, todos me decían gorda y tragona.
—Tranquila mi amor, sólo es una pesadilla.
—¿Una Quesadilla?, ¿dónde, dónde? #Hahaween",-1
Ya te extrañaba,-1
TÍPICO: Google Earth nos permite explorar el mundo entero y siempre terminamos buscando nuestra casa.,-1
Está igualado este año el Globo de Oro a 'Mejor Corto' entre los minutos jugados de Isco y Mata.,-1
Cadaa cosa hay que escuchar🙍‍♀️,-1
"—Agarra el vaso y tíralo al suelo. 
—Listo. 
—¿Se rompió? 
—No, es de plástico.",-1
"#Típico ¿Usted vino a hablar o a estudiar? -Mire profesor en verdad vine a dormir, pero con todo este ruido no puedo. #RT",-1
"Un policía me preguntó si había bebido «no lo suficiente para olvidarla» dije. Al ver su rostro reflejado en mis lágrimas, me dejó ir.",-1
"—Abra Kadabra.
—Adelante.
—Gracias, Kadabra.
—DeNabra.",-1
Que aburrimiento.,-1
Típico : Empezar a hacer la tarea y de la nada aparecer frente a la computadora.,-1
Eramos mutuals @LOUISCARAJO,-1
Ya no puedo con esta pinche rodillaa,-1
"Si ella perdonó tu infidelidad es porque ya se desquitó. No sean pendejos, no hay mujer estúpida.",-1
«¿Qué voy a hacer? Estoy enamorada de mi nuevo mejor amigo»,-1
"#AEROMÉXICOTIENEPÉSIMOSERVICIO
No saben 😂 se metieron con el fandom más poderoso xd xd 
Pero lo provocan ustedes con el pésimo servicio ✊",-1
"#NoHayNadaMasSexyQue: una chica que use converse, a la que le guste el rock, y con la que puedas charlar de música todo el día.",-1
Mates y serie 👍👍,-1
No les parece sospechoso que el certamen Miss Universo lo gane todos los años una persona de nuestro planeta?,-1
LA MEJOR CAMPAÑA AL SENADO 2018 DEL @AlvaroUribeVel @CeDemocratico REALIZARON LOS IMBECILES DE LAS Y FARC Y SEMANA SU MEDIO PREDILECTO,-1
"Sé que hay alguien mejor que yo, pero por favor, no le encuentres.",-1
sigo insistiendo que las amigas curan todo ❤️,-1
Voy a ir a llorar al parque también cuando me sienta triste che. En mi casa no se puede 😂,-1
"Toda mi familia es bilingüe, hablan español y gritando.",-1
Duda existencial. ¿Por qué se esterilizan las agujas para las inyecciones letales?,-1
"Lo que pasa en la fiesta, se queda en le fiesta... hasta que te etiquetan en Facebook. ¬¬ Puto facebook..",-1
"No me se ni una puta cancion entera, soy raro?",-1
SOMOS LOS MEJORES NO JODA!!! @Nitantukky #JoelVerdugoDeLeopoldo,-1
JAJJJAJAAJAJAJAJJA que horror esas fotos??,-1
"Si un nadador de nado sincronizado se ahoga, los demás se ahogan también? #DudasExistenciales #fb",-1
Ya sólo faltan las películas de “Mi pobre angelito” y se acabó el año.,-1
"—Hijo, ¿Ves esas tierras?
—Sí.
—Pues algún día serán tuyas.
—Pero abuelo, es la caja donde caga el gato.
—Hijo, No arruines el momento",-1
"-Che, tenés la farmacia abierta. 
 -Jaja, gracias. 
¿Querés algo para la garganta?",-1
Simona,-1
"Bélgica está siendo como cuando conoces una chica en internet y te dice que es rubia, ojos azules... y cuando la ves es una decepción.",-1
Que susto Dios 😯,-1
"Odio que me digan ""Pórtate Bien"" sabiendo que soy un ángel caído del cielo :)",-1
"#MeEnamoraQue me quieras tal como soy, y que a pesar de que conoces todos mis defectos, quieres estar conmigo.",-1
"Mi amor, si me dejas me mato... Me mato una vaca, un chancho, 10 gallinas, compro 3 cajas de cerveza y hago una fiesta!",-1
"""Fulana anduvo hablando mal de vos"".
Últimamente hasta yo hablo mal de mi. Presentamela, así la invito a salir a hablar mal de mi.",-1
mataría por poder volver a usar pantalones largos antes de abril,-1
A llevar a los chamacos porque #ClaroVideoYNoggin se ponen guapos,-1
"OLA KE ASE, TERMINANDO EL AÑO SOLTERO O KE ASE.",-1
"Soy experto en Software y Hardware.
Pero ahorita le estoy dando durísimo al Tupperware, por catálogo.",-1
También tengo derecho a aburrirme e irme.,-1
